id,source,username,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes
300,twitter,frankgiletti,2023-10-28,P1_choc,RN,"Qu'est-ce qu'un rapporteur pour avis ? À l'aube de la publication de mon rapport #budgétaire sur l'@Armee_de_lair ✈️ pour l'année 2024, j'ai souhaité consacrer la #MinuteDéfense de cette semaine au coeur de mon rapport : la projection des #forces dans nos territoires d'outre-mer ! 🌊 Il est primordial que la #France réaffirme sa #souveraineté et son influence dans cette zone stratégique. Que cela concerne la protection de notre zone économique exclusive, la #pêche ou encore l’#immigration illégale dont est par exemple victime #Mayotte, la France 🇫🇷 doit aussi s’imposer comme une voix #diplomatique singulière parmi les différents blocs de pays présents.",['illegal' 'illegale'],,,,,,
301,twitter,guillaume_bigot,2023-10-14,P1_choc,RN,"Jouer la comédie de l’unité alors que le pays est déjà fracturé, c’est être dans le déni.
Cela ne peut qu’aggraver le tableau et le risque. 
Si on veut réparer le pays, il faut regarder le réel en face !
#Facealinfo 
#Arras 
#attentat 
#HamasTerrorist",['hamas'],,,,,,
302,twitter,jeromeguedj,2025-02-20,P7_cessez_feu,PS-NFP,"À la nouvelle mise en scène de restitution organisée par le Hamas, je préfère le visage de Shiri, Ariel, Kfir et Oded. Nous n’oublierons ni ne pardonnerons jamais.",['hamas'],,,,,,
303,twitter,faureolivier,2025-03-20,P7_cessez_feu,PS-NFP,"Le silence est coupable. Le droit international doit s’appliquer partout ! La France et l’Union Européenne doivent faire entendre la voix du droit et de notre commune humanité. 

#Gaza #Katz",['gaza' 'droit international'],,,,,,
304,twitter,jeromeguedj,2025-05-22,P7_cessez_feu,PS-NFP,"Les deux victimes sortaient d’un événement humanitaire sur “comment aider les habitants de Gaza et d’Israël”… Les voix de la nuance sont assassinées, il suffit d’être Juifs pour être pris pour cible, partout dans le monde.

lemonde.fr/international/art…",['israel' 'gaza'],,,,,,
305,twitter,jeromeguedj,2025-09-23,P7_cessez_feu,PS-NFP,"Enfant d’Oslo, j’ai rêvé puis désespéré d’une paix conclue entre Israéliens et Palestiniens permettant la création d’un État palestinien et la reconnaissance d’Israël par les pays arabes. 
La reconnaissance par la France est nécessaire mais pas suffisante.","['palestiniens' 'israelien' 'israel' 'israeliens' 'palestinien'
 'etat palestinien']",,,,,,
306,twitter,faureolivier,2025-09-15,P7_cessez_feu,PS-NFP,"C’est exactement ce que je disais en réponse à J Bahloul qui, lui, explique qu’on ne peut saluer cette reconnaissance d’un État palestinien par la France, le jour du nouvel an juif. 
Le « vous » s’adresse à lui seul. Laisser penser l’inverse relève du procès d’intention absurde. 
Ma position est connue. Elle est celle des socialistes. Nous ne cesserons de plaider pour une solution politique à deux États. 
Le geste diplomatique porté par le président de la République le 22 septembre doit être compris, non comme un acte isolé, mais celui du peuple Français qui ne se résigne pas face au gouvernement suprémaciste de Benjamin Netanyahou. 
Quant à l’accusation d’antisémitisme, je ne la relève que pour dire qu’à force d’en accuser les moins soupçonnables, on finit par affaiblir la lutte nécessaire contre ceux qui le sont.","['netanyahou' 'palestinien' 'etat palestinien' 'antisemitisme'
 'deux etats']",,,,,,
307,twitter,aydahadi,2025-12-18,P7_cessez_feu,PS-NFP,"Les juifs selon elle ? Un « lobby ».
Simone Veil ? Une « grosse » qui a permis le droit à l’avortement, qu'elle compare à un « génocide moral, idéologique et même physique ». 

Rien d’étonnant quand on sait que son journal, Présent, est connu pour ses dérives antisémites où on se",['antisemite' 'genocide'],,,,,,
308,twitter,gabrielamard,2024-05-21,P4_rafah,LFI,"Porte-à-porte géant cet après-midi dans le quartier du Tonkin à #Villeurbanne avec @DamienCAREME pour parler élections européennes, paix à Gaza, blocage des prix … 

Un accueil incroyable : le 9 juin on se donne de la force !",['gaza'],,,,,,
309,twitter,couturiercathy,2024-06-21,P4_rafah,LFI,"1/2
📌1 Jour 1 jeune en soutien à Catherine Couturier
Jour 2
✊✊🏽Lutter contre toutes les formes de racismes, contre l’antisémitisme et l’islamophobie
Au moment où l’extrême droite menace, ns rappelons que la parole & les actes racistes, antisémites & islamophobes st des délits",['antisemitisme' 'antisemite' 'islamophobie' 'islamophobe'],,,,,,
310,twitter,gabrielamard,2024-05-29,P4_rafah,LFI,"Villefranche-Sur-Saône, le jardin de l’hôtel de ville est bondé !

Quel fierté de voir le peuple se lever contre le génocide en cours en #Palestine.

Honte aux apologistes de la haine et des crimes de guerre de l’extrême droite de Netanyahou.

Cessez le génocide ! Cessez le feu !",['palestine' 'netanyahou' 'genocide' 'crimes de guerre'],,,,,,
311,twitter,frapiquemal,2024-05-29,P4_rafah,LFI,"Le discours change. Enfin! 
Continuez en chemin: à quand l’illumination du Capitole aux couleurs de la Palestine en hommage aux victimes de #Gaza",['palestine' 'gaza'],,,,,,
312,twitter,gabrielamard,2024-07-27,P4_rafah,LFI,"Cessez le feu, reconnaissez l’Etat de Palestine, poursuivez les criminels de guerre du Hamas et du gouvernement d’extrême droite israélien. Chacun a le droit de vivre en paix dans ses frontières. Hissons ce drapeau sur nos mairies ! Ça urge #TousSemblablesEnHumanité",['israelien' 'israel' 'palestine' 'hamas'],,,,,,
313,twitter,bilongocarlos,2024-05-12,P4_rafah,LFI,"Allez y dites le : « Une danse antisémite » 

Vous êtes ridicule mais continuez comme ça, être en décalage constant avec la réalité prouve que vous êtes constamment dans la bêtise et la défense de l’ignominie de Benjamin Netanyahou",['netanyahou' 'antisemite'],,,,,,
314,twitter,ersiliasoudais,2023-03-28,P0_pre_7oct,LFI-NFP,"J'ai eu le plaisir de rencontrer des membres d'@EuroMedRights, de @YeshDin, d'@alhaq_org et de JLAC pour évoquer la situation en #Israel et en #Palestine.
Notre boussole doit rester le respect du droit international et la fin de la colonisation.

#EndIsraelImpunity",['israel' 'palestine' 'droit international' 'colonisation'],,,,,,
315,twitter,ugobernalicis,2023-03-24,P0_pre_7oct,LFI-NFP,"Inefficace pour assurer la sécurité des manifestants, contraire à toute doctrine de désescalade : n'attendons plus de documenter les actions illégitimes et disproportionnées de la #BRAV_M.

🖋️Je vous invite à signer la Pétition pour leur dissolution : petitions.assemblee-national…",['disproportionnee' 'illegitime' 'disproportionne' 'legitime'],,,,,,
316,twitter,guiraudind,2023-08-16,P0_pre_7oct,LFI-NFP,"Il ne se trompe pas que sur l’orthographe de Jules Guesde, @GWGoldnadel manipule son histoire, ou l’ignore. Guesde a parmi les premiers salué le j’Accuse de Zola (« La lettre de Zola, c'est le plus grand acte révolutionnaire du siècle » dira-t-il) et critiquait déjà vivement l’antisémitisme de Barrès. Son positionnement politique - et il faut le dire son erreur -de ne pas vraiment parler - de Dreyfus est lié à sa position sociale (militaire, bourgeois), pas sa judéité.

Mais bon, que vaut la vérité pour l’ami de Netanyahou et le défenseur des antisémites forcenés de Génération Identitaire ?",['netanyahou' 'antisemitisme' 'antisemite'],,,,,,
317,twitter,ersiliasoudais,2023-06-27,P0_pre_7oct,LFI-NFP,"Échanges très instructifs avec @UNLazzarini autour de l'aide aux réfugiés palestiniens et du désinvestissement progressif de la communauté internationale, qui contribue à laisser pourrir la situation. J'ai pu évoquer ma rencontre avec les réfugiés de Nahr El Bared.

#DirectAN",['palestiniens' 'palestinien'],,,,,,
318,twitter,portes_thomas,2023-05-19,P0_pre_7oct,LFI-NFP,"Le racisme d’état. Des policiers organisent le fichage d’élèves musulmans. 
En France s’installe partout une pratique raciste et illégale qui vise à dresser la liste des musulmans. 
L’islamophobie est un fléau que nous devons combattre frontalement. 
Il faut réagir !",['illegal' 'islamophobie' 'illegale'],,,,,,
319,twitter,portes_thomas,2023-08-19,P0_pre_7oct,LFI-NFP,Ignoble @CNEWS qui ce soir essaye de faire le lien entre les tags antisémites sur un commerce à #Levallois et le tweet de @JLMelenchon sur @Medinrecords. Les mêmes qui se tapent dans le dos avec le sourire quand il s’agit de réhabiliter Pétain ou d’inviter l’antisémitisme Camus.,['antisemitisme' 'antisemite'],,,,,,
320,twitter,julienodoul,2024-05-30,P4_rafah,RN,"Ce film a surtout été boudé par presque tous vos camarades de la #NUPES ! Derrière les postures électoralistes faciles, les drapeaux palestiniens, les appels au boycott, les selfies en keffieh et les sourires haineux de @RimaHas, #LFI se moque de la souffrance des Palestiniens.",['palestiniens' 'palestinien'],,,,,,
321,twitter,villedieu_a,2024-08-16,P4_rafah,RN,Pas de leçons à recevoir de ceux qu’on voit défiler aux côtés du Hamas ou du CCIF,['hamas'],,,,,,
322,twitter,gdefournas,2024-08-01,P4_rafah,RN,Ils vont bientôt nous expliquer que l'opération pour éliminer Ben Laden était illégale. Ces gens sont dangereux.,['illegal' 'illegale'],,,,,,
323,twitter,chudeaur,2024-05-10,P4_rafah,RN,"🎭 Entre ses déclarations consensuelles et la brutalité de ses rabotages budgétaires, les fariboles de @NBelloubet pourraient être résumées par ce triptyque : 

APPARENCE, RÉALITÉ & TRIVIALITÉ.

#FariboleDeNicole",['otage' 'otages'],,,,,,
324,twitter,jerome_buisson,2024-05-30,P4_rafah,RN,"Ce message politique est une marque de confiance. 
#Antisémitisme #Israel",['israel' 'antisemitisme'],,,,,,
325,twitter,mlp_officiel,2024-07-19,P4_rafah,RN,"L’ensemble des groupes politiques ont souhaité interdire toute présence du Rassemblement National au Bureau de l'Assemblée nationale.

Ces décisions rendent pour l'avenir les décisions de ce Bureau parfaitement illégitimes.",['illegitime' 'legitime'],,,,,,
326,twitter,ncolin_oesterle,2023-10-11,P1_choc,unknown,"Rassemblement au Parlement européen pour rendre hommage aux victimes de la barbarie terroriste.

C’est une tragédie pour Israël, pour le peuple juif mais aussi pour l’Europe. L’UE est unie et solidaire 🇪🇺🇮🇱.",['israel'],,,,,,
327,twitter,amiel_david_,2023-10-16,P1_choc,unknown,"De tout cœur avec la Belgique ce soir.

En France, en Belgique, en Israël, nos démocraties sont toutes attaquées par le terrorisme islamiste.",['israel'],,,,,,
328,twitter,e_fouquart,2023-10-13,P1_choc,unknown,Vous faites vomir 🤢 les Français. Fermez votre gueule. Ce sont vos amis du #Hamas qui ont appelé au djihad aujourd’hui,['hamas'],,,,,,
329,twitter,inakiechaniz,2023-10-17,P1_choc,unknown,"Je défends depuis le début de mon engagement le rassemblement de la gauche et des écologistes.
Mais les mots ont un sens, le Hamas est un groupe terroriste qui ne défend en rien le peuple palestinien. Il est le meilleur allié de l'ex-droite israélienne pour faire échec à la paix.",['israelien' 'israel' 'palestinien' 'hamas' 'israelienne'],,,,,,
330,twitter,christophebex,2023-10-23,P1_choc,unknown,"Amnesty International a recueilli des informations sur les attaques israéliennes illégales, notamment menées sans discrimination, qui ont causé d’importantes pertes civiles et doivent faire l’objet d’une enquête pour crimes de guerre.

amnesty.org/fr/latest/news/2…","['israelien' 'israel' 'israeliennes' 'israelienne' 'illegal'
 'crimes de guerre' 'illegale']",,,,,,
331,twitter,alexiscorbiere,2023-10-12,P1_choc,unknown,"Après avoir adressé un message d'amitié au peuple Israélien si violemment touché, la France doit affirmer avec force que toutes les réponses qui frappent actuellement les civils innocents à #Gaza ne sont pas tolérables ! #Macron20h #Israel",['israelien' 'israel' 'gaza' 'civils'],,,,,,
332,twitter,sylvainmaillard,2024-05-29,P4_rafah,EPR,"Notre majorité n’a jamais établi d’inégalité entre les morts ou les peuples.

Nous n’avons jamais hésité à pleurer les assassinés du 7 octobre – parmi lesquels plusieurs victimes françaises.

Tout en s’indignant des frappes meurtrières survenues avant-hier sur Rafah et des nombreux civils tués.

Cette voie d’équilibre est la seule qui puisse conduire à l’objectif que nous devons tous partager : la paix et la prospérité pour les peuples israélien et palestinien.",['israelien' 'israel' 'palestinien' '7 octobre' 'civils' 'rafah'],,,,,,
333,twitter,carolineyadan,2024-05-24,P4_rafah,EPR,"Des otages sont morts, violés, assassinés, mutilés par des barbares assoiffés de sang.

Je suis en colère.

Contre ces ordures prétendument défenseurs des « droits humains » et qui deviennent sourds et muets quand il s’agit de victimes israéliennes et juives;
Contre ces nations qui se rangent en définitive aux côtés du Hamas, mouvement terroriste qui se réjouit et les félicite de leurs prises de position et de leurs déclarations;
Contre ces idiots utiles, qui ont oublié le 7 octobre et qui n’ont pas compris qu’ils seront les premiers à être mangés par l’hydre islamiste;
Contre la « communauté internationale » composée de dictatures et de régimes illibéraux dont la seule obsession est la condamnation de l’Etat juif;
Contre ces élus malveillants, qui n’ont plus de limite dans la diffusion de leur détestation d’Israel et dont les discours mensongers attisent sans cesse les braises de l’antisémitisme, armant idéologiquement tous les agresseurs de juifs en France;
Contre ces pseudo féministes dont l’indignation est à géométrie variable selon l’origine des violeurs et pour lesquelles le viol peut être considéré comme un acte de « résistance »
Contre ces étudiants ignares endoctrinés qui débitent des slogans dangereux et qui ne s’interrogent même pas sur le soutien de leur « cause » par les mollah iraniens;
Alors je pose la question : que faut-il pour que le monde libre se réveille ? 
Le réveil est aujourd’hui et il est aux côtés d’Israël.
Après, il sera trop tard.","['israelien' 'israel' 'israeliennes' 'hamas' 'israelienne' '7 octobre'
 'antisemitisme' 'otage' 'otages']",,,,,,
